4.0335 chr3R:11578848-11579847 CG4520 (-7972) CG31294;CG34274;CG4520;CG12784;CG5623; 0 0 0 0 1 
4.0335 chr3R:11715629-11716628 CG14877 (708) CG9632;CG31183;CG14877;glob1;glob1; 0 0 0 0 1 
4.0335 chr3L:9887548-9888547 CG6709 (-58) CG6709;CG14164;CG6709;CG6707;CG6707; 0 0 0 0 1 
4.0335 chr3L:1232312-1233311 CG33965 (1092) LysP;LysS;CG33965;CG33966;CG9194; 0 0 0 0 1 
4.0335 chr3R:10992923-10993922 NA (>10000) CG6904;CG6904;Mf;Mf;Mf; 0 0 0 0 1 
4.0335 chr3L:8964304-8965303 CG5026 (-2174) CG5021;CG5026;pix;pix;Srp68; 0 0 0 0 1 
4.0335 chr3L:8319794-8320793 CG34461 (-331) CG43059;CG13670;CG34461;CG34462;Cpr66Cb; 0 0 0 0 1 
4.0335 chr3R:10355530-10356529 Pde6 (483) CG34273;Cyp313a1;Pde6;CG14854;CG14850; 0 0 0 0 1 
4.0335 chr2L:2561170-2562169 Cyp309a1 (4178) CG3528;CG3515;Cyp309a1;Cyp309a2;CG34314; 0 0 0 0 1 
4.0335 chr3L:9038335-9039334 CG5144 (2705) Doc2;Doc1;CG5144;Argk;Argk; 0 0 0 0 1 
4.0335 chr3L:2208260-2209259 CG15878 (4743) CG8960;CG8960;CG15878;osm-1;CG9018; 0 0 0 0 1 
4.0335 chrX:17438777-17439776 CG12432 (-9626) CG8557;CG8557;CG12432;ppk23;ppk23; 0 0 0 0 1 
4.0335 chr3L:9336122-9337121 PGRP-LC (1802) PGRP-LC;PGRP-LC;PGRP-LC;PGRP-LF;CG32040; 0 0 0 0 1 
4.0335 chr3R:6543713-6544712 CG4073 (-2693) CG31373;CG14689;CG4073;tomboy20;Takr86C; 0 0 0 0 1 
4.0335 chr2L:2331881-2332880 NA (>10000) CG31949;CG16995;eys;CG9967;CG9967; 0 0 0 0 1 
4.0335 chr3L:8249757-8250756 NA (>10000) Dscam4;CG7213;Dscam4;cert;CG7201; 0 0 0 0 1 
4.0335 chr2L:4779414-4780413 NA (>10000) CG15631;CG42523;CG15630;CG3294;Clect27; 0 0 0 0 1 
4.0335 chr3L:2292046-2293045 CG13802 (-8549) DmsR-2;CG13802;DmsR-2;DmsR-1;CG13801; 0 0 0 0 1 
4.0335 chr3R:11203048-11204047 CG43073 (-1964) CG6136;CG6136;CG43073;h-cup;CG43073; 0 0 0 0 1 
4.0335 chr3R:10290766-10291765 NA (>10000) cv-c;CG34388;cv-c;cv-c;HtrA2; 0 0 0 0 1 
4.0335 chrX:17493420-17494419 X11L (724) CG12992;X11L;X11L;CG8408;CG8326; 0 0 0 0 1 
4.0335 chr2L:4299948-4300947 NA (>10000) tutl;tutl;tutl;CG16857;Atet; 0 0 0 0 1 
4.0335 chr2R:19021438-19022437 CG3215 (-3226) Klp59C;CG3215;CG30192;CG13544;Klp59D; 0 0 0 0 1 
4.0335 chr2L:5610004-5611003 CG14010 (8243) CG7251;CG18266;CG14010;CG31646;Hsp60C; 0 0 0 0 1 
4.0335 chr3L:3643651-3644650 NA (>10000) CG14974;dar1;CG10862;CG43098;CG43089; 0 0 0 0 1 
4.0335 chr3L:13052468-13053467 CG14115 (2526) Syx13;CG11279;CG14115;CG34428;CG34429; 0 0 0 0 1 
4.0335 chr3L:13113124-13114123 trn (-5251) CG17300;CG11251;trn;CG33262;snky; 0 0 0 0 1 
4.0335 chr3L:13298709-13299708 Acp70A (-3474) CG42481;CG43147;Acp70A;CG14113;CG17687; 0 0 0 0 1 
4.0335 chr3L:13368896-13369895 SNCF (3289) CG17687;Nplp2;SNCF;CG14111;CG14107; 0 0 0 0 1 
4.0335 chr3R:2360706-2361705 CG15185 (-6955) CG15186;CG15186;CG15185;Pif2;CG1137; 0 0 0 0 1 
4.0335 chr2L:4289109-4290108 tutl (-4359) tutl;tutl;tutl;CG16857;Atet; 0 0 0 0 1 
4.0335 chr3R:2333758-2334757 NA (>10000) CG15186;CG15186;CG15185;Pif2;CG1137; 0 0 0 0 1 
4.0335 chr3L:13542128-13543127 NA (>10000) Liprin-beta;Liprin-beta;CG10710;bru-3;bru-3; 0 0 0 0 1 
4.0335 chr3R:7648159-7649158 CG6950 (296) CG6950;CG6950;CG6950;CG6959;sad; 0 0 0 0 1 
4.0335 chr2L:5666997-5667996 Hsp60C (-3648) CG14010;CG31646;Hsp60C;CG12511;CG7236; 0 0 0 0 1 
4.0335 chr2R:18868185-18869184 CG32834 (4113) CG42694;CG32835;CG32834;CG32833;CG9897; 0 0 0 0 1 
4.0335 chr3R:13157182-13158181 NA (>10000) CG31418;CG31419;beat-IIa;lute;CG43196; 0 0 0 0 1 
4.0335 chr2R:18862055-18863054 NA (>10000) CG42694;CG32835;CG32834;CG32833;CG9897; 0 0 0 0 1 
4.0335 chr3L:3522876-3523875 Eip63E (-6691) Eip63E;Eip63E;Eip63E;Eip63E;Eip63E; 0 0 0 0 1 
4.0335 chr2L:5476253-5477252 NA (>10000) H15;CG31647;mid;CG14020;CG7382; 0 0 0 0 1 
4.0335 chr3R:7371933-7372932 dpr4 (-2762) dpr5;dpr4;dpr4;CG14708;CG10898; 0 0 0 0 1 
4.0335 chrX:18751947-18752946 CG7322 (37) CG7280;CG7322;CG7288;CG32544;CG7326; 0 0 0 0 1 
4.0335 chr3R:13035589-13036588 NA (>10000) CG5292;Mur89F;CG31262;CG31262;beat-IIb; 0 0 0 0 1 
4.0335 chr3L:12623161-12624160 CG32111 (-1625) ara;caup;CG32111;mirr;SmD1; 0 0 0 0 1 
4.0335 chr3R:7381493-7382492 CG14708 (-1126) dpr4;CG14708;CG10898;sea;sea; 0 0 0 0 1 
4.0335 chr3L:12637383-12638382 NA (>10000) ara;caup;CG32111;mirr;SmD1; 0 0 0 0 1 
4.0335 chr3L:12642930-12643929 NA (>10000) ara;caup;CG32111;mirr;SmD1; 0 0 0 0 1 
4.0335 chr3R:7425835-7426834 Jupiter (5138) CG6791;Jupiter;Jupiter;Jupiter;CG14710; 0 0 0 0 1 
4.0335 chr3R:9716915-9717914 NA (>10000) CG14362;E5;ems;Art9;Art6; 0 0 0 0 1 
4.0335 chr2R:19111976-19112975 CG3092 (8673) CG34371;LS2;CG3092;yip3;yip3; 0 0 0 0 1 
4.0335 chr2R:19105362-19106361 LS2 (-5800) CG13539;CG34371;LS2;CG3092;yip3; 0 0 0 0 1 
4.0335 chr2L:5511195-5512194 CG14020 (7128) CG31647;mid;CG14020;CG7382;cl; 0 0 0 0 1 
4.0335 chr2R:19080956-19081955 CG13539 (-8525) CG13545;CG9899;CG13539;CG34371;LS2; 0 0 0 0 1 
4.0335 chr2R:19064268-19065267 CG13539 (8163) CG13545;CG9899;CG13539;CG34371;LS2; 0 0 0 0 1 
4.0335 chr2R:19049629-19050628 CG9899 (-2700) CG43207;CG13545;CG9899;CG13539;CG34371; 0 0 0 0 1 
4.0335 chr3L:12718967-12719966 SmD1 (9241) CG32111;mirr;SmD1;Ptp69D;Ptp69D; 0 0 0 0 1 
4.0335 chr3L:14144493-14145492 NA (>10000) Fbp1;Sox21a;Sox21b;D;nan; 0 0 0 0 1 
4.0335 chrX:11287366-11288365 dlg1 (-2461) dlg1;dlg1;dlg1;CG15196;Gr10b; 0 0 0 0 1 
4.0335 chr3R:1895491-1896490 Or83c (9014) CG11459;CG15580;Or83c;Gasp;Gasp; 0 0 0 0 1 
4.0335 chr3L:14154893-14155892 NA (>10000) Sox21a;Sox21b;D;nan;nuf; 0 0 0 0 1 
4.0335 chr3L:14174073-14175072 D (-1853) Sox21a;Sox21b;D;nan;nuf; 0 0 0 0 1 
4.0335 chr3L:3686498-3687497 NA (>10000) CG10862;CG43098;CG43089;CG32264;CG10858; 0 0 0 0 1 
4.0335 chr3R:1869207-1870206 NA (>10000) CG10280;CG11459;CG15580;Or83c;Gasp; 0 0 0 0 1 
4.0335 chrX:11237658-11238657 Kap3 (-3041) CG34348;Kap3;CG1597;CG11756;CG1738; 0 0 0 0 1 
4.0335 chr3L:6663331-6664330 Gr65a (-1915) Glu-RI;eIF4E-4;Gr65a;SP1173;SP1173; 0 0 0 0 1 
4.0335 chr2R:18514549-18515548 CG33143 (1010) CG4329;CG33143;CG33143;CG17807;Cdk9; 0 0 0 0 1 
4.0335 chr2R:18465750-18466749 NA (>10000) px;CG11362;dnr1;CG3927;CG4269; 0 0 0 0 1 
4.0335 chr3R:1857009-1858008 CG11459 (-3547) Rm62;CG10280;CG11459;CG15580;Or83c; 0 0 0 0 1 
4.0335 chr3R:7922823-7923822 dpr17 (1485) dpr17;dpr17;dpr17;CG4702;dpr15; 0 0 0 0 1 
4.0335 chr3L:14265556-14266555 fz (2391) CG34244;CG7906;fz;fz;CG13482; 0 0 0 0 1 
4.0335 chr3L:6541468-6542467 CG18769 (2870) sfl;CG32396;CG18769;CG18769;CG32397; 0 0 0 0 1 
4.0335 chr3R:7972661-7973660 NA (>10000) dpr17;CG4702;dpr15;Cpn;Cpn; 0 0 0 0 1 
4.0335 chr2R:18407108-18408107 NA (>10000) CG4554;CG4610;px;CG6018;px; 0 0 0 0 1 
4.0335 chr3L:6501102-6502101 NA (>10000) CG10144;sfl;sfl;CG32396;CG18769; 0 0 0 0 1 
4.0335 chr3R:2320645-2321644 CG15186 (-5583) CG15186;CG15186;CG15186;CG15185;Pif2; 0 0 0 0 1 
4.0335 chr3L:13574808-13575807 NA (>10000) Liprin-beta;Liprin-beta;CG10710;bru-3;bru-3; 0 0 0 0 1 
4.0335 chr3R:7793884-7794883 CG18347 (67) aur;CG12213;CG18347;CG12201;Tango9; 0 0 0 0 1 
4.0335 chr3R:2232358-2233357 gpp (721) gpp;gpp;gpp;CG9727;Zif; 0 0 0 0 1 
4.0335 chr3R:9615898-9616897 Dip-B (-7036) CG9286;Dip-B;Dip-B;tal-1A;tal-2A; 0 0 0 0 1 
4.0335 chr2L:3150209-3151208 CG12400 (-3990) CG15403;toc;CG12400;Mad;gkt; 0 0 0 0 1 
4.0335 chr2L:4227643-4228642 CG3702 (-46) ft;CG3702;RpL40;CG15425;Art2; 0 0 0 0 1 
4.0335 chr3R:13186683-13187682 beat-IIa (5656) CG31418;CG31419;beat-IIa;lute;CG43196; 0 0 0 0 1 
4.0335 chr3L:13880932-13881931 CG13737 (-5556) CG32132;CG13737;CG13737;CG34400;Rgl; 0 0 0 0 1 
4.0335 chr3R:1963950-1964949 NA (>10000) Obp83ef;Obp83g;Vha14-2;CG31559;CG1077; 0 0 0 0 1 
4.0335 chrX:11412245-11413244 NA (>10000) CG33235;Drak;Drak;CG1572;CG1572; 0 0 0 0 1 
4.0335 chr3L:14048650-14049649 CG32138 (-1281) CG13484;CG32138;CG32138;pex1;btl; 0 0 0 0 1 
4.0335 chr2R:18745813-18746812 inaD (1004) CG13531;RpL23;inaD;fd59A;CG13532; 0 0 0 0 1 
4.0335 chr3L:6796532-6797531 NA (>10000) CG32392;vvl;vvl;Prat2;Prat2; 0 0 0 0 1 
4.0335 chr3L:14117325-14118324 Sox21b (7599) Fbp1;Sox21a;Sox21b;D;nan; 0 0 0 0 1 
4.0335 chr3L:14124742-14125741 Sox21b (182) Fbp1;Sox21a;Sox21b;D;nan; 0 0 0 0 1 
4.0335 chr3L:14126956-14127955 Sox21b (-2032) Fbp1;Sox21a;Sox21b;D;nan; 0 0 0 0 1 
4.0335 chrX:11312223-11313222 Or10a (-287) Gr10b;Gr10a;Or10a;Gs2;Gs2; 0 0 0 0 1 
4.0335 chr2L:5388607-5389606 CG42850 (-7053) nompC;nompC;CG42850;H15;CG31647; 0 0 0 0 1 
4.0335 chr3R:12551871-12552870 Ubx (8977) Ubx;Ubx;Ubx;CG31275;CG31275; 0 0 0 0 1 
4.0335 chr3R:4040953-4041952 CG7800 (3247) grn;CheA84a;CG7800;CG18249;DNApol-iota; 0 0 0 0 1 
4.0335 chr3R:10004465-10005464 NA (>10000) CG31533;CG31327;CG3199;DopR;CG9649; 0 0 0 0 1 
4.0335 chr3R:12597550-12598549 NA (>10000) CG31275;CG31275;Glut3;abd-A;abd-A; 0 0 0 0 1 
4.0335 chr3R:4025042-4026041 CheA84a (6010) Gie;grn;CheA84a;CG7800;CG18249; 0 0 0 0 1 
4.0335 chr2L:1608562-1609561 CG31935 (3063) haf;CG10869;CG31935;CG14352;RFeSP; 0 0 0 0 1 
4.0335 chrX:18470839-18471838 Bx (-9969) CG15047;Bx;Bx;CG15040;CG43289; 0 0 0 0 1 
4.0335 chr2L:2703609-2704608 CG15398 (-6672) CG31690;CG31690;CG15398;CG31689;CG31689; 0 0 0 0 1 
4.0335 chr3R:3984184-3985183 NA (>10000) CG9667;Gie;grn;CheA84a;CG7800; 0 0 0 0 1 
4.0335 chr3R:7229365-7230364 mRpL40 (4754) KP78b;pros;mRpL40;CG6719;Irbp; 0 0 0 0 1 
4.0335 chr3L:7272674-7273673 unc-13-4A (5963) MED4;CG14830;unc-13-4A;CG8607;RhoGEF4; 0 0 0 0 1 
4.0335 chr3L:2947098-2948097 CG32846 (5020) Shab;CG9970;CG32846;CG34025;Or63a; 0 0 0 0 1 
4.0335 chr3L:11446316-11447315 CG12289 (5754) CG7557;CG7557;CG12289;CG7551;CG6140; 0 0 0 0 1 
4.0335 chr2L:5408131-5409130 H15 (-3289) nompC;CG42850;H15;CG31647;mid; 0 0 0 0 1 
4.0335 chr3L:11531615-11532614 Mob2 (-3545) Fuca;CG11714;Mob2;Mob2;Mob2; 0 0 0 0 1 
4.0335 chr3R:12644543-12645542 abd-A (9802) CG31275;Glut3;abd-A;abd-A;abd-A; 0 0 0 0 1 
4.0335 chr3R:4344140-4345139 CG11737 (-54) Or85b;Or85c;CG11737;CG31454;CG31259; 0 0 0 0 1 
4.0335 chr3R:4341569-4342568 Or85c (-2325) Or85b;Or85c;CG11737;CG31454;CG31259; 0 0 0 0 1 
4.0335 chrX:12382970-12383969 Cpr11A (-1464) CG42258;Cpr11A;Lsp1alpha;CG15730;CG2556; 0 0 0 0 1 
4.0335 chrX:18234503-18235502 NA (>10000) CG6023;CG6023;CG6123;CG6106;CrebB-17A; 0 0 0 0 1 
4.0335 chr2L:2679355-2680354 CG31690 (-1122) Gr23a;CG31690;CG31690;CG15398;CG31689; 0 0 0 0 1 
4.0335 chr2R:20532540-20533539 CG4781 (-2280) CG13594;CG3640;CG4781;CG3663;Cpr60D; 0 0 0 0 1 
4.0335 chr3L:10944702-10945701 CG34050 (-6646) Cpr67Fb;Aps;CG34050;CG14147;klu; 0 0 0 0 1 
4.0335 chr2L:1761697-1762696 CG17650 (-2119) CG17648;Gr22f;CG17650;Gr22e;Gr22c; 0 0 0 0 1 
4.0335 chr3R:4281394-4282393 NA (>10000) CG31462;Obp85a;CG31369;Or85b;Or85c; 0 0 0 0 1 
4.0335 chr3R:12509622-12510621 NA (>10000) CG14906;CG14907;modSP;Ubx;Ubx; 0 0 0 0 1 
4.0335 chr3L:10973010-10974009 CG14147 (-6756) Aps;CG34050;CG14147;klu;Fad2; 0 0 0 0 1 
4.0335 chr3R:12515121-12516120 NA (>10000) CG14906;CG14907;modSP;Ubx;Ubx; 0 0 0 0 1 
4.0335 chr3L:10994011-10995010 klu (8413) CG34050;CG14147;klu;Fad2;CG32079; 0 0 0 0 1 
4.0335 chr3L:11004618-11005617 klu (-2194) CG34050;CG14147;klu;Fad2;CG32079; 0 0 0 0 1 
4.0335 chr2R:20384482-20385481 Crtp (-1941) CG13590;Crtp;Ssl;Pros28.1B;CG13581; 0 0 0 0 1 
4.0335 chr3R:7218018-7219017 NA (>10000) KP78b;pros;mRpL40;CG6719;Irbp; 0 0 0 0 1 
4.0335 chr3L:2821907-2822906 NA (>10000) pgant6;pgant6;CG2083;CG9973;spz5; 0 0 0 0 1 
4.0335 chrX:16562011-16563010 CG15865 (-3023) CG9723;r;CG15865;CG13012;CG13010; 0 0 0 0 1 
4.0335 chr2R:19575193-19576192 CG11293 (-448) CG11293;Pal2;Pal2;angel;CG30183; 0 0 0 0 1 
4.0335 chrX:12200291-12201290 NA (>10000) Ten-a;CG32655;CG2577;Ir11a;CG32651; 0 0 0 0 1 
4.0335 chr3R:3262393-3263392 CG14598 (3595) CG34023;wa-cup;CG14598;CG1142;alpha-Est10; 0 0 0 0 1 
4.0335 chr3L:12245982-12246981 NA (>10000) CG5626;app;app;CG32100;Pbgs; 0 0 0 0 1 
4.0335 chr2L:5436582-5437581 CG31647 (3195) CG42850;H15;CG31647;mid;CG14020; 0 0 0 0 1 
4.0335 chr3L:7029018-7030017 CG17744 (-8624) mp;mp;CG17744;mp;CG14823; 0 0 0 0 1 
4.0335 chr3R:2848581-2849580 NA (>10000) Antp;Antp;Antp;Sodh-1;CG1979; 0 0 0 0 1 
4.0335 chr3L:3441976-3442975 NA (>10000) CG12014;sty;sty;eIF5B;armi; 0 0 0 0 1 
4.0335 chrX:12185982-12186981 NA (>10000) Ten-a;Ten-a;CG32655;CG2577;Ir11a; 0 0 0 0 1 
4.0335 chr3R:9747643-9748642 NA (>10000) CG14362;E5;ems;Art9;Art6; 0 0 0 0 1 
4.0335 chr3R:7336517-7337516 dpr5 (-9225) CG17230;dpr5;dpr5;dpr4;dpr4; 0 0 0 0 1 
4.0335 chr3R:2791927-2792926 NA (>10000) Antp;Antp;Antp;Sodh-1;CG1979; 0 0 0 0 1 
4.0335 chr2R:19407008-19408007 chrw (4588) CG13559;CG3906;chrw;mi;bw; 0 0 0 0 1 
4.0335 chr3R:12790126-12791125 Abd-B (41) Abd-B;Abd-B;Abd-B;Abd-B;VhaM9.7-d; 0 0 0 0 1 
4.0335 chr3R:7340932-7341931 NA (>10000) CG17230;dpr5;dpr5;dpr4;dpr4; 0 0 0 0 1 
4.0335 chr2L:1454333-1455332 NA (>10000) NLaz;CG14346;lea;CG31928;CG33128; 0 0 0 0 1 
4.0335 chr3R:12937037-12938036 cher (8267) cher;cher;cher;CG34278;CG42779; 0 0 0 0 1 
4.0335 chr3R:13021557-13022556 NA (>10000) CG5292;Mur89F;CG31262;CG31262;beat-IIb; 0 0 0 0 1 
4.0335 chr3R:3892160-3893159 CG7918 (-6654) CG43060;CG43061;CG7918;CG7910;CG7900; 0 0 0 0 1 
4.0335 chr3L:11652434-11653433 NA (>10000) CG11660;CG11660;CG7339;CG32085;TfIIEalpha; 0 0 0 0 1 
4.0335 chrX:16407749-16408748 NA (>10000) CG34015;Rbp2;CG9906;para;para; 0 0 0 0 1 
4.0335 chr3L:11757886-11758885 CG6024 (1512) CG32087;Gr68a;CG6024;CG6024;Muc68D; 0 0 0 0 1 
4.0335 chr3L:11862311-11863310 CG5906 (2594) CG12521;CG34420;CG5906;CG14128;CG14128; 0 0 0 0 1 
4.0335 chr3R:7262670-7263669 CG5281 (-598) CG6744;CG5281;CG17230;sals;sals; 0 0 0 0 1 
4.0335 chr3L:7093419-7094418 form3 (-5001) Cpr65Ec;form3;form3;msl-3;msl-3; 0 0 0 0 1 
4.0335 chr3R:3482953-3483952 Nlg1 (1518) CG34127;Nlg1;Nlg1;CG2616;CG43254; 0 0 0 0 1 
4.0335 chr2L:4412088-4413087 CG43055 (-431) CG33003;Dim1;CG43055;CG34177;CG34178; 0 0 0 0 1 
4.0335 chrX:13831406-13832405 mamo (-3605) CG32626;CG11071;mamo;mamo;CG11068; 0 0 0 0 1 
4.0335 chr2L:5427889-5428888 NA (>10000) CG42850;H15;CG31647;mid;CG14020; 0 0 0 0 1 
4.0335 chr3L:7063435-7064434 CG32391 (-638) mp;CG14823;CG32391;CG34030;CG8641; 0 0 0 0 1 
4.0335 chr3L:7056621-7057620 CG14823 (3293) CG17744;mp;CG14823;CG32391;CG34030; 0 0 0 0 1 
4.0335 chrX:18487583-18488582 NA (>10000) Bx;Bx;CG15040;CG43289;wgn; 0 0 0 0 1 
4.0335 chr3L:7047157-7048156 mp (-4967) mp;CG17744;mp;CG14823;CG32391; 0 0 0 0 1 
4.0335 chr3R:3403214-3404213 NA (>10000) alpha-Est3;alpha-Est2;alpha-Est1;CG34127;Nlg1; 0 0 0 0 1 
4.0335 chr2R:19648985-19649984 CG9850 (8092) CG11300;CG5532;CG9850;CG15800;CG9850; 0 0 0 0 1 
4.0335 chr3R:3287070-3288069 NA (>10000) wa-cup;CG14598;CG1142;alpha-Est10;alpha-Est10; 0 0 0 0 1 
4.0335 chr3R:24558986-24559985 NA (>10000) CG9990;htt;AR-2;CG10000;CG9997; 0 0 0 0 1 
4.0335 chr2L:11635030-11636029 NA (>10000) kek2;spag4;CG6614;CG12307;CG4983; 0 0 0 0 1 
4.0335 chrX:4254617-4255616 CG3626 (6335) norpA;norpA;CG3626;CG12688;CG32773; 0 0 0 0 1 
4.0335 chr2L:18773378-18774377 ham (9722) CG42752;CG15167;ham;ham;CG10570; 0 0 0 0 1 
4.0335 chr3R:19356748-19357747 CG10175 (456) CG10177;CG10175;CG10175;CG10170;CG16732; 0 0 0 0 1 
4.0335 chr3R:19352202-19353201 CG10175 (3004) Irk2;CG10177;CG10175;CG10175;CG10170; 0 0 0 0 1 
4.0335 chrX:4233941-4234940 norpA (8510) CG12693;norpA;norpA;CG3626;CG12688; 0 0 0 0 1 
4.0335 chr2L:18598027-18599026 amos (-327) Pde11;CG15160;amos;CG10413;CG31789; 0 0 0 0 1 
4.0335 chr2L:18584560-18585559 CG15160 (6837) Pde11;Pde11;CG15160;amos;CG10413; 0 0 0 0 1 
4.0335 chr2R:9911310-9912309 CG18371 (5313) mam;mam;CG18371;mam;CG42287; 0 0 0 0 1 
4.0335 chrX:7352012-7353011 CG43198 (-4143) CG43199;CG11368;CG43198;CG43278;CG32719; 0 0 0 0 1 
4.0335 chr2L:18537340-18538339 NA (>10000) kon;CG10178;CG10211;Pde11;Pde11; 0 0 0 0 1 
4.0335 chr2R:9975436-9976435 CG42287 (2894) CG18371;mam;CG42287;CG42288;Prosap; 0 0 0 0 1 
4.0335 chr3R:19305289-19306288 Ir94f (2798) Ir94e;CG4374;Ir94f;Ir94g;Ir94h; 0 0 0 0 1 
4.0335 chr3R:19302235-19303234 CG4374 (-4519) Ir94e;CG4374;Ir94f;Ir94g;Ir94h; 0 0 0 0 1 
4.0335 chr2R:10181790-10182789 Ih (-2495) conv;Ih;Ih;tej;Shroom; 0 0 0 0 1 
4.0335 chrX:3910998-3911997 NA (>10000) lva;CG6428;CG6414;CG43284;CG43284; 0 0 0 0 1 
4.0335 chrX:7455805-7456804 NA (>10000) CG43138;CG32720;CG11369;CG12689;ct; 0 0 0 0 1 
4.0335 chr2R:10632476-10633475 CG12858 (858) mspo;CG12865;CG12858;Dro;AttA; 0 0 0 0 1 
4.0335 chr3R:25108174-25109173 NA (>10000) SP1029;stg;CG14506;Cnx99A;Cnx99A; 0 0 0 0 1 
4.0335 chr2R:10580227-10581226 NA (>10000) CG12866;CG30479;CG30480;mspo;CG12865; 0 0 0 0 1 
4.0335 chr3R:19254260-19255259 NA (>10000) Ir94d;CG17380;Ir94e;CG4374;Ir94f; 0 0 0 0 1 
4.0335 chr3R:25022802-25023801 CG14515 (1003) CG14509;CG14509;CG14515;CG11899;Mesh1; 0 0 0 0 1 
4.0335 chr3R:19265502-19266501 NA (>10000) CG17380;Ir94e;CG4374;Ir94f;Ir94g; 0 0 0 0 1 
4.0335 chr2L:18166786-18167785 CG7200 (-7600) CG15155;CG5783;CG7200;CG7180;CG31802; 0 0 0 0 1 
4.0335 chr3R:25014870-25015869 CG14509 (6345) CG11897;CG11898;CG14509;CG14509;CG14515; 0 0 0 0 1 
4.0335 chr2R:10441833-10442832 CG30076 (-8069) Cpr51A;ttv;CG30076;LamC;CG12869; 0 0 0 0 1 
4.0335 chr3R:24933162-24934161 CG11874 (5880) Cul-5;CG11873;CG11874;CG11876;CG11876; 0 0 0 0 1 
4.0335 chr2L:18267247-18268246 CG31788 (-8845) CG31802;CG31788;CG42750;CG31787;CG43362; 0 0 0 0 1 
4.0335 chr3R:24799524-24800523 CG14521 (-2948) Doa;CG11828;CG14521;CG1443;CG14518; 0 0 0 0 1 
4.0335 chr2L:9075331-9076330 CG12439 (2290) CG9582;CG31708;CG12439;Toll-4;CG31609; 0 0 0 0 1 
4.0335 chr2L:9077704-9078703 CG12439 (-83) CG9582;CG31708;CG12439;Toll-4;CG31609; 0 0 0 0 1 
4.0335 chr2R:10229524-10230523 Shroom (543) Shroom;Shroom;Shroom;CG8613;CG8617; 0 0 0 0 1 
4.0335 chr2L:19271106-19272105 CG31797 (-7713) pigeon;drl;CG31797;CG17564;CG10750; 0 0 0 0 1 
4.0335 chr2L:9271988-9272987 NA (>10000) Ggamma30A;Ggamma30A;Ggamma30A;CG42844;CG17005; 0 0 0 0 1 
4.0335 chrX:7322023-7323022 CG32726 (-1747) CG9657;CG15036;CG32726;CG43199;CG11368; 0 0 0 0 1 
4.0335 chr3R:19955620-19956619 CG5463 (856) CG13607;CG5463;Tsc1;sec10;Npc2f; 0 0 0 0 1 
4.0335 chr2L:9279883-9280882 NA (>10000) Ggamma30A;Ggamma30A;Ggamma30A;CG42844;CG17005; 0 0 0 0 1 
4.0335 chr2R:9215073-9216072 NA (>10000) CG4734;CG17047;CG17048;CG10814;CG17050; 0 0 0 0 1 
4.0335 chr3R:24333871-24334870 NA (>10000) CG1894;Dhc98D;CG31051;Ppn;CG12413; 0 0 0 0 1 
4.0335 chrX:7271199-7272198 CheA7a (1474) CG15034;CG1999;CheA7a;CG42781;CG15035; 0 0 0 0 1 
4.0335 chr2L:19440682-19441681 CG10237 (683) CG10237;CG10237;CG10237;RanGap;Hs2st; 0 0 0 0 1 
4.0335 chr2L:9345326-9346325 CG3748 (-1994) Eaat1;Eaat1;CG3748;CG43350;CG13110; 0 0 0 0 1 
4.0335 chr2L:9347899-9348898 CG43350 (2158) Eaat1;CG3748;CG43350;CG13110;CG34181; 0 0 0 0 1 
4.0335 chr2L:11372939-11373938 salr (-7123) salr;salr;salr;salm;CG43355; 0 0 0 0 1 
4.0335 chr2R:9000472-9001471 CG13325 (3838) CG13324;Drl-2;CG13325;CG3955;CG13326; 0 0 0 0 1 
4.0335 chr2L:9350827-9351826 CG13110 (143) CG3748;CG43350;CG13110;CG34181;Aldh; 0 0 0 0 1 
4.0335 chr2L:19590872-19591871 CG10366 (-6127) CG10262;CG10262;CG10366;Lar;Lar; 0 0 0 0 1 
4.0335 chr3R:24278403-24279402 NA (>10000) Or98b;beat-VI;CG1894;Dhc98D;CG31051; 0 0 0 0 1 
4.0335 chr2L:9352849-9353848 CG13110 (-1879) CG3748;CG43350;CG13110;CG34181;Aldh; 0 0 0 0 1 
4.0335 chr2L:18872143-18873142 tup (9613) CG10602;mRpL13;tup;ssp3;CG42848; 0 0 0 0 1 
4.0335 chr3R:19630472-19631471 NA (>10000) mbc;mbc;eIF4G2;CG33111;CG33111; 0 0 0 0 1 
4.0335 chr3R:19655981-19656980 CG43285 (-3852) CG33111;CG34355;CG43285;Pli;Pli; 0 0 0 0 1 
4.0335 chr3R:24481553-24482552 CG31050 (-4851) CG9988;CG14062;CG31050;CG33346;CG9989; 0 0 0 0 1 
4.0335 chr2R:9504681-9505680 fas (6412) CG34236;CG12464;fas;CG6209;CG13337; 0 0 0 0 1 
4.0335 chr2R:9494429-9495428 CG34236 (-1019) CG43058;CG34236;CG12464;fas;CG6209; 0 0 0 0 1 
4.0335 chr2R:9488338-9489337 CG43058 (679) CG6197;S-Lap5;CG43058;CG34236;CG12464; 0 0 0 0 1 
4.0335 chr2L:18983944-18984943 CG10641 (3832) CG10639;CG10431;CG10641;CG15168;CG15170; 0 0 0 0 1 
4.0335 chr3R:24440605-24441604 CG9986 (-8246) Hrb98DE;Hrb98DE;CG9986;CG10011;CG9988; 0 0 0 0 1 
